,GPD
46179,14436.641380349876
46180,14157.256097074089
46181,13427.118152135403
46182,15888.676421921915
46183,13398.348601241702
46184,13447.66619539019
46185,13324.04089466109
46186,14012.667217800548
46187,14107.336232597529
46188,13682.31476225335
46189,14107.336232597529
46190,14838.412393786253
46191,13723.381300857656
46192,13703.912734369473
46193,14113.81224077971
46194,13456.987743707296
46195,13639.308352094195
46196,13639.308352094195
46197,13716.87123019644
46198,13268.194452718497
46199,13220.743554900162
46200,13954.390634064242
46201,13418.30855244783
46202,13418.30855244783
46203,11880.255841763412
46204,13595.792583632243
46205,13595.792583632243
46206,13214.178052246874
46207,14829.997808876027
46208,13256.882959613506
46209,13256.882959613506
46210,13199.14793493572
46211,13618.356983592066
46212,15022.989620562308
46213,14522.5398742391
46214,14689.350621924561
46215,14036.515973428695
46216,12807.224629090568
46217,13654.674106280487
46218,13654.674106280487
46219,13928.150118944232
46220,13867.42965858568
46221,13617.84703181071
46222,14613.126110224828
46223,14689.350621924561
46224,15897.49306929095
46225,13141.949553321832
46226,13141.949553321832
46227,13496.913836210253
46228,13767.135343158847
46229,13695.846055304833
46230,13695.846055304833
46231,12967.107155621125
46232,14967.636245539119
46233,15872.217095120393
46234,14575.564332198803
46235,13639.653548830966
46236,12621.305661965043
46237,13688.054315550211
46238,14873.325132715998
46239,13633.607099581737
46240,13324.919384373261
46241,14047.815998644726
46242,14821.790519512098
46243,13799.144115316463
46244,13799.144115316463
46245,14121.021430736302
46246,15008.511688262068
46247,13740.845381589976
46248,13933.625135869432
46249,13933.625135869432
46250,14473.28320873433
46251,13334.245004385231
46252,13334.245004385231
46253,13619.42569957546
46254,14473.28320873433
46255,14513.3399262469
46256,14875.446140311873
46257,13021.971322594387
46258,14885.688739847978
46259,13797.66116411945
46260,14914.446397785556
46261,14538.668896596999
46262,14575.564332198803
46263,13153.1553752145
46264,13986.318830538838
46265,13324.919384373261
46266,13588.142572109375
46267,13748.674169899525
46268,15089.419199064181
46269,14308.353966326284
46270,13659.11469430611
46271,15586.456676891712
46272,13954.390634064242
46273,13308.786643739546
46274,14009.508539192515
46275,13696.30242123646
46276,13696.30242123646
46277,13659.11469430611
46278,14308.353966326284
46279,13811.156268728419
46280,13268.194452718497
46281,14237.164093961925
46282,11679.620774256495
46283,14879.503723272084
46284,13605.257923526586
46285,13833.179255141233
46286,13708.421370591897
46287,13021.971322594387
46288,14618.367032015465
46289,14515.118048113665
46290,14811.586420934374
46291,13401.407239703223
46292,13710.915809452437
46293,13284.355749122575
46294,15414.771851697053
46295,14051.72588436135
46296,13186.567183645897
46297,13427.118152135403
46298,15866.575853672926
46299,13646.431290707293
46300,14826.870740799368
46301,14219.995034283676
46302,13978.450309924046
46303,13581.617015445721
46304,13471.58401277724
46305,13617.84703181071
46306,13658.378594145735
46307,15549.01344861342
46308,15337.23399291672
46309,15197.362939910732
46310,14087.267274734575
46311,13925.374411196532
46312,14112.97020861184
46313,14112.97020861184
46314,13519.609960435582
46315,13519.609960435582
46316,15010.05161372783
46317,14838.412393786253
46318,13783.162476185797
46319,13783.162476185797
46320,13674.917407854566
46321,12456.681682109715
46322,13143.621480347592
46323,15061.950139141372
46324,14613.126110224828
46325,15078.02719126688
46326,13722.42896500922
46327,14847.607012179742
46328,14036.653299564745
46329,13595.655166412862
46330,13595.655166412862
46331,13196.899854984904
46332,13599.629045281048
46333,13767.408977082556
46334,14396.945085415886
46335,13565.81384590987
46336,14183.417733445556
46337,13334.245004385231
46338,13334.245004385231
46339,13905.447405253783
46340,14829.997808876027
46341,13710.915809452437
46342,13595.655166412862
46343,13595.655166412862
46344,13390.018806738415
46345,13308.786643739546
46346,13928.350953499426
46347,13928.350953499426
46348,12621.305661965043
46349,13540.269366426863
46350,14219.995034283676
46351,13941.807278818209
46352,14823.186662648763
46353,14522.260059746837
46354,13688.913425560166
46355,13218.186144728634
46356,14022.218931856552
46357,13153.1553752145
46358,59503.960833295016
46359,57615.73596878382
46360,57615.73596878382
46361,59312.794880674395
46362,59784.44327653342
46363,59817.90450549034
46364,59912.062859911064
46365,60931.70346674055
46366,51866.86183329701
46367,51866.86183329701
46368,52974.334293367785
46369,61830.13261100675
46370,59583.51293348528
46371,52487.54852809257
46372,59803.1826763416
46373,53225.71983663023
46374,61379.10907734946
46375,54504.82949100061
46376,59979.02579222785
46377,56058.78387886968
46378,60579.33358525265
46379,60170.38035413914
46380,61779.055893229066
46381,60302.28620075822
46382,53678.972988337584
46383,53678.972988337584
46384,61122.630719490815
46385,59768.46635128786
46386,59031.248352511946
46387,51920.663543231465
46388,59142.28147719434
46389,53552.68337886431
46390,53552.68337886431
46391,53493.30585842386
46392,53012.638186042015
46393,60003.87294941228
46394,59392.86724787926
46395,60669.793193154874
46396,52707.6109305053
46397,57432.65502224746
46398,53295.89861836814
46399,53295.89861836814
46400,60954.7295741036
46401,54670.3874328199
46402,54670.3874328199
46403,60140.56002596461
46404,57738.02752465211
46405,60003.87294941228
46406,54302.96956584394
46407,59746.880740672284
46408,57022.92267556681
46409,61141.99870929109
46410,57738.02752465211
46411,53250.476224100494
46412,53250.476224100494
46413,59637.24524765047
46414,52238.33997228103
46415,58786.433064059835
46416,51406.36501105143
46417,58878.527482582766
46418,60007.68996837315
46419,57272.33590145214
46420,57931.232386794276
46421,61041.99238605065
46422,56075.24090968765
46423,56075.24090968765
46424,61024.91088881765
46425,53888.62181202984
46426,59114.97953080746
46427,60241.36250666289
46428,60875.98781920356
46429,59637.24524765047
46430,62730.14589033447
46431,56939.42234985241
46432,59164.203597699394
46433,60033.62437110373
46434,58698.836060546266
46435,58497.28114602733
46436,60340.43217221356
46437,60184.93395272442
46438,55572.54980568706
46439,53560.81287847564
46440,60681.10636535934
46441,56349.226177780256
46442,56349.226177780256
46443,59959.556987502096
46444,60414.08716915954
46445,61681.91697329402
46446,48535.56430328863
46447,58693.745014927656
46448,59790.70514076414
46449,59748.981181712115
46450,59172.14108639238
46451,54797.142249780576
46452,60050.29573584433
46453,53333.806007547595
46454,53333.806007547595
46455,56584.507599684315
46456,63129.931851762536
46457,56122.51478867786
46458,51539.525249151
46459,59585.66105543588
46460,60681.10636535934
46461,60185.49941067568
46462,60419.80405592307
46463,49809.442501119716
46464,51857.32240102334
46465,51763.82751074698
46466,51763.82751074698
46467,52696.54014356781
46468,60981.01222658895
46469,56233.76897797296
46470,56572.900092198695
46471,56572.900092198695
46472,52798.508464039565
46473,52798.508464039565
46474,60122.93987508316
46475,59820.88115935179
46476,58693.745014927656
46477,59834.67505333668
46478,57994.770080015165
46479,61321.65642260129
46480,59965.10872827459
46481,60322.210819071115
46482,61779.055893229066
46483,60831.6116952578
46484,60519.09706680491
46485,53680.66170619504
46486,59818.73971219153
46487,51695.2859708417
46488,62730.14589033447
46489,58330.41449725104
46490,57257.07986360767
46491,58522.950332170294
46492,56015.16831187076
46493,59834.67505333668
46494,59820.88115935179
46495,60876.335357083095
46496,59142.28147719434
46497,56939.42234985241
46498,60956.5290972829
46499,54087.95330615002
46500,55549.89825085098
46501,59791.97455831083
46502,56108.05335042029
46503,53398.944878545124
46504,59938.135612715414
46505,58478.93273734931
46506,61525.19023496172
46507,53176.62378640335
46508,58410.59613833681
46509,59142.19465915501
46510,57530.79574880804
46511,60444.24575897431
46512,53250.476224100494
46513,53250.476224100494
46514,58713.05291360062
46515,56519.7890120192
46516,56519.7890120192
46517,60322.210819071115
46518,58786.433064059835
46519,61496.48582950871
46520,53661.308385850425
46521,59807.02044096942
46522,53191.15249369944
46523,58034.41543137755
46524,61362.46988917825
46525,60104.74674505599
46526,61008.147772454286
46527,60646.11420600029
46528,53749.73114300443
46529,53749.73114300443
46530,53176.62378640335
46531,61008.147772454286
46532,58855.40615333136
46533,58579.45150469386
46534,62368.05005144686
46535,58330.15750112783
46536,60048.43095169726
46537,46466.71126672857
46538,60709.90588177718
46539,60015.13614593487
46540,49488.68601100871
46541,56896.24603162837
46542,61219.99096917815
46543,58798.08139495383
46544,60875.98781920356
46545,58188.10130768004
46546,59995.24643965394
46547,60876.335357083095
46548,62981.49957919319
46549,62034.47976995813
46550,54499.245492298236
46551,52530.50374664631
46552,51449.27277959029
46553,60419.80405592307
46554,59031.248352511946
46555,59467.53138168914
46556,53159.14151796725
46557,61514.16011380179
46558,61496.48582950871
46559,54545.44985274164
46560,60007.68996837315
46561,52115.86791890576
46562,52115.86791890576
46563,60892.31464226374
46564,51475.03333917433
46565,53321.93923260012
46566,60892.31464226374
46567,58757.80849224649
46568,60050.29573584433
46569,59142.19465915501
46570,60952.580703760024
46571,51475.03333917433
46572,62210.01705534478
46573,53493.30585842386
46574,59351.40065670601
46575,60587.88144734539
46576,53627.72676045778
46577,53627.72676045778
46578,59834.67505333668
46579,53552.68337886431
46580,53552.68337886431
46581,59292.03192796884
46582,59944.54793012927
46583,58681.166646485
46584,61008.147772454286
46585,59897.45339786683
46586,61024.91088881765
46587,57022.92267556681
46588,52893.004657327096
46589,58798.08139495383
46590,59503.960833295016
46591,57931.232386794276
46592,56964.01682109166
46593,59142.19465915501
46594,60274.78330725673
46595,53546.88914062577
46596,62730.14589033447
46597,57411.055110858884
46598,56233.76897797296
46599,60106.008218289746
46600,61900.55782396444
46601,59031.248352511946
46602,59646.40820388579
46603,59048.844082972195
46604,52115.86791890576
46605,52115.86791890576
46606,51449.27277959029
46607,55053.33814480684
46608,60871.04114209473
46609,49947.406004947174
46610,56276.49975341632
46611,53296.16021342629
46612,53296.16021342629
46613,51539.525249151
46614,59236.03613890312
46615,55572.54980568706
46616,60968.81145652571
46617,60419.80405592307
46618,61578.869704650104
46619,60245.56547221837
46620,56058.78387886968
46621,58713.05291360062
46622,57994.770080015165
46623,59784.01245873375
46624,56519.7890120192
46625,56519.7890120192
46626,54412.85580223081
46627,53012.638186042015
46628,60640.89826804965
46629,62638.33592271173
46630,60957.17413943226
46631,59791.15700785282
46632,60955.33929799173
46633,59859.45498409169
46634,59959.556987502096
46635,59956.834278265116
46636,60894.89658832491
46637,59818.73971219153
46638,62077.13052477726
46639,59791.15700785282
46640,52489.17960504148
46641,52489.17960504148
46642,60981.01222658895
46643,57594.71374425544
46644,57594.71374425544
46645,60581.77338272953
46646,60581.77338272953
46647,53341.87135780044
46648,53260.95639843856
46649,53260.95639843856
46650,60917.45903423156
46651,53642.12555823191
46652,53493.30585842386
46653,60954.7295741036
46654,59794.47302498142
46655,58990.22553540217
46656,60170.38035413914
46657,50265.725815864906
46658,50265.725815864906
46659,55821.27357440781
46660,59794.47302498142
46661,62417.79056876705
46662,55321.5064508393
46663,55321.5064508393
46664,54757.66048798409
46665,60912.79790735047
46666,52035.9712171855
46667,52035.9712171855
46668,59791.15700785282
46669,60587.88144734539
46670,60957.17413943226
46671,56728.66682521239
46672,56728.66682521239
46673,57931.232386794276
46674,52618.93878364178
46675,52618.93878364178
46676,51920.663543231465
46677,52672.70012869255
46678,52672.70012869255
46679,58527.59828880659
46680,52530.50374664631
46681,54641.961083282324
46682,59867.5216803989
46683,54150.77249249679
46684,59776.46880741289
46685,60956.5290972829
46686,58990.22553540217
46687,61140.45442872568
46688,60241.36250666289
46689,51200.01927228039
46690,61362.46988917825
46691,58330.41449725104
46692,54302.96956584394
46693,60646.11420600029
46694,52503.96464480394
46695,60063.03859047239
46696,61023.20310325969
46697,61137.34278852215
46698,61051.258610676785
46699,61896.77597747353
46700,61830.13261100675
46701,59830.80937951426
46702,53411.72898028807
46703,60241.36250666289
46704,51920.663543231465
46705,58755.95540605465
46706,60831.6116952578
46707,56513.97330943978
46708,53225.71983663023
46709,52409.42191200755
46710,52409.42191200755
46711,59646.40820388579
46712,60725.3700480837
46713,61358.30907486228
46714,55282.43470147638
46715,59756.13629892297
46716,60931.70346674055
46717,53012.638186042015
46718,58478.93273734931
46719,52489.17960504148
46720,52489.17960504148
46721,46466.71126672857
46722,53680.66170619504
46723,59701.0933420173
46724,60968.81145652571
46725,61321.65642260129
46726,57432.65502224746
46727,58579.45150469386
46728,62981.49957919319
46729,55698.73750531268
46730,60105.90910653614
46731,56442.73011849901
46732,56442.73011849901
46733,59944.54793012927
46734,59748.981181712115
46735,60568.69480836575
46736,59884.58530508247
46737,54670.3874328199
46738,54670.3874328199
46739,55821.27357440781
46740,59137.52940977813
46741,53295.89861836814
46742,53295.89861836814
46743,59881.95620557441
46744,55281.88592055644
46745,60184.93395272442
46746,61089.56144382837
46747,57973.33104507558
46748,59646.40820388579
46749,58034.41543137755
46750,52019.62302107609
46751,52019.62302107609
46752,55287.87198598108
46753,55287.87198598108
46754,54351.06471840071
46755,54351.06471840071
46756,62034.47976995813
46757,54641.961083282324
46758,54876.7421940789
46759,53159.14151796725
46760,58823.815960472195
46761,60162.409999642754
46762,60835.04782405666
46763,61017.00257227904
46764,62030.0007515433
46765,53312.66442366776
46766,53312.66442366776
46767,53333.806007547595
46768,53333.806007547595
46769,59701.0933420173
46770,60954.7295741036
46771,56964.01682109166
46772,48635.58301504064
46773,61095.92760461511
46774,60917.45903423156
46775,54150.77249249679
46776,57272.33590145214
46777,61141.99870929109
46778,53483.217007087034
46779,53483.217007087034
46780,52717.749872228815
46781,52717.749872228815
46782,57530.79574880804
46783,57429.5990953996
46784,57429.5990953996
46785,60007.68996837315
46786,62186.13528683543
46787,54979.376963684525
46788,59782.4052514879
46789,60340.43217221356
46790,59884.58530508247
46791,62186.13528683543
46792,61239.604812688834
46793,56387.38069663376
46794,60350.88443001846
46795,60003.87294941228
46796,62351.53989170642
46797,60579.33358525265
46798,56015.16831187076
46799,59873.3817972927
46800,57429.5990953996
46801,57429.5990953996
46802,60048.53781371516
46803,53159.14151796725
46804,54979.376963684525
46805,59983.7469899389
46806,59813.77542419871
46807,48635.58301504064
46808,52717.749872228815
46809,52717.749872228815
46810,52487.54852809257
46811,58878.527482582766
46812,60486.011738026275
46813,53627.72676045778
46814,53627.72676045778
46815,60956.5290972829
46816,59965.10872827459
46817,60524.77648567788
46818,57085.14619649733
46819,53661.308385850425
46820,58924.74984606086
46821,58924.74984606086
46822,61054.09747161029
46823,53359.588034278335
46824,53359.588034278335
46825,55282.43470147638
46826,62034.47976995813
46827,62638.33592271173
46828,62981.49957919319
46829,54757.87645591369
46830,56931.04392527529
46831,56931.04392527529
46832,53462.99597724396
46833,53462.99597724396
46834,59813.77542419871
46835,53646.23564363073
46836,53646.23564363073
46837,53239.454283863684
46838,53239.454283863684
46839,53868.49678381513
46840,54069.985887152674
46841,60990.58611006386
46842,59964.26674356192
46843,59899.49062875591
46844,56896.24603162837
46845,52670.71884935214
46846,52670.71884935214
46847,53678.972988337584
46848,53678.972988337584
46849,58096.48423902819
46850,61358.30907486228
46851,56896.24603162837
46852,60630.353855624024
46853,61041.99238605065
46854,56122.51478867786
46855,48858.29872597295
46856,48858.29872597295
46857,52489.17960504148
46858,52489.17960504148
46859,61779.055893229066
46860,60242.83147743615
46861,59108.771346839465
46862,51475.03333917433
46863,55148.01408192242
46864,52672.70012869255
46865,52672.70012869255
46866,60597.54178248858
46867,59859.45498409169
46868,59825.25003972447
46869,51406.36501105143
46870,52893.004657327096
46871,60952.580703760024
46872,61927.576672079864
46873,60966.341674942305
46874,59784.01245873375
46875,53296.16021342629
46876,53296.16021342629
46877,57272.33590145214
46878,58034.41543137755
46879,61496.48582950871
46880,57594.71374425544
46881,57594.71374425544
46882,59756.13629892297
46883,60245.56547221837
46884,54163.906852419255
46885,60340.43217221356
46886,60350.88443001846
46887,58247.80890021972
46888,53483.217007087034
46889,53483.217007087034
46890,58330.15750112783
46891,56572.900092198695
46892,56572.900092198695
46893,58990.22553540217
46894,51695.2859708417
46895,48772.06390241131
46896,57973.33104507558
46897,52457.4089124005
46898,57615.73596878382
46899,57615.73596878382
46900,60242.83147743615
46901,56480.751978682754
46902,61101.45965348205
46903,59859.45498409169
46904,52115.86791890576
46905,52115.86791890576
46906,56065.79348998393
46907,62870.319072834034
46908,52457.4089124005
46909,50332.47386815965
46910,59137.52940977813
46911,59655.95084288747
46912,52035.9712171855
46913,52035.9712171855
46914,60568.69480836575
46915,61444.423569029204
46916,56075.24090968765
46917,56075.24090968765
46918,50757.89050865022
46919,52717.749872228815
46920,52717.749872228815
46921,54510.10269965336
46922,55282.43470147638
46923,58527.59828880659
46924,61041.99238605065
46925,59137.52940977813
46926,54510.10269965336
46927,59964.26674356192
46928,46466.71126672857
46929,59979.84855032013
46930,55423.93901431415
46931,60894.89658832491
46932,52238.33997228103
46933,60561.04410978175
46934,61918.384658478324
46935,53546.88914062577
46936,53295.89861836814
46937,53295.89861836814
46938,61896.77597747353
46939,62870.319072834034
46940,52304.7306346939
46941,52304.7306346939
46942,60579.33358525265
46943,61036.16573071838
46944,60463.41723510922
46945,53360.3254191904
46946,53360.3254191904
46947,60245.56547221837
46948,60903.466688389686
46949,58924.74984606086
46950,58924.74984606086
46951,58354.51979907034
46952,56065.79348998393
46953,56122.51478867786
46954,60154.07104826913
46955,53312.66442366776
46956,53312.66442366776
46957,61830.13261100675
46958,59938.135612715414
46959,60170.38035413914
46960,52281.23125242295
46961,59236.03613890312
46962,51539.525249151
46963,54797.142249780576
46964,62186.13528683543
46965,59803.1826763416
46966,59585.66105543588
46967,60524.77648567788
46968,52304.7306346939
46969,52304.7306346939
46970,53411.72898028807
46971,58251.28270556782
46972,58522.950332170294
46973,52503.96464480394
46974,61495.42881537325
46975,58823.815960472195
46976,61836.94736182014
46977,59807.51964042422
46978,54332.43349666133
46979,54332.43349666133
46980,53546.88914062577
46981,55549.89825085098
46982,54081.75782969326
46983,54081.75782969326
46984,57670.10572500811
46985,58354.51979907034
46986,53321.93923260012
46987,60481.462188096506
46988,62397.10011630118
46989,59787.09938795061
46990,61017.00257227904
46991,59236.03613890312
46992,58823.815960472195
46993,54774.78242832188
46994,59746.880740672284
46995,60104.74674505599
46996,56480.751978682754
46997,54412.85580223081
46998,59813.77542419871
46999,59746.880740672284
47000,60533.358109402216
47001,59881.95620557441
47002,60414.08716915954
47003,54757.87645591369
47004,54332.43349666133
47005,54332.43349666133
47006,61379.10907734946
47007,54979.376963684525
47008,52281.23125242295
47009,53680.66170619504
47010,50395.49175769354
47011,60230.587393998096
47012,55698.73750531268
47013,60106.008218289746
47014,60048.53781371516
47015,54265.1316258107
47016,56740.54666577834
47017,58251.28270556782
47018,60568.69480836575
47019,58878.527482582766
47020,59637.24524765047
47021,61239.604812688834
47022,60048.43095169726
47023,55053.33814480684
47024,60122.93987508316
47025,61514.16011380179
47026,53176.62378640335
47027,59099.8157315413
47028,60581.77338272953
47029,62216.21966828844
47030,60463.41723510922
47031,60931.70346674055
47032,54351.06471840071
47033,54351.06471840071
47034,58786.433064059835
47035,61681.91697329402
47036,58410.59613833681
47037,55698.73750531268
47038,59701.0933420173
47039,58681.166646485
47040,61119.24256673438
47041,53988.51817061338
47042,53292.86625544651
47043,53292.86625544651
47044,49488.68601100871
47045,54774.78242832188
47046,59920.88775938814
47047,59782.4052514879
47048,57994.770080015165
47049,58478.93273734931
47050,59585.66105543588
47051,60915.10823079016
47052,54876.7421940789
47053,53292.86625544651
47054,53292.86625544651
47055,52503.96464480394
47056,58527.59828880659
47057,54670.3874328199
47058,54670.3874328199
47059,53793.94775486804
47060,58757.80849224649
47061,59817.241900541776
47062,60105.90910653614
47063,49488.68601100871
47064,52931.14444892054
47065,52530.50374664631
47066,54583.48211517483
47067,53341.87135780044
47068,60154.07104826913
47069,60104.74674505599
47070,56728.66682521239
47071,56728.66682521239
47072,55148.01408192242
47073,53398.944878545124
47074,62216.21966828844
47075,61592.289489978124
47076,53191.15249369944
47077,58330.15750112783
47078,61774.457026454475
47079,59503.960833295016
47080,58698.836060546266
47081,59951.856924283486
47082,61774.457026454475
47083,56276.49975341632
47084,50395.49175769354
47085,57429.5990953996
47086,57429.5990953996
47087,62368.05005144686
47088,60274.78330725673
47089,62417.79056876705
47090,56519.7890120192
47091,56519.7890120192
47092,53646.23564363073
47093,53646.23564363073
47094,61578.869704650104
47095,58757.80849224649
47096,60001.147047467355
47097,59995.24643965394
47098,60917.395309097126
47099,62030.0007515433
47100,58497.28114602733
47101,56931.04392527529
47102,56931.04392527529
47103,54545.44985274164
47104,61137.34278852215
47105,61387.48766024109
47106,62417.79056876705
47107,53749.73114300443
47108,53749.73114300443
47109,60444.24575897431
47110,53191.15249369944
47111,60006.92335377404
47112,60955.33929799173
47113,60912.79790735047
47114,61051.258610676785
47115,62210.01705534478
47116,51857.32240102334
47117,59803.1826763416
47118,54087.95330615002
47119,58247.80890021972
47120,53428.02190437559
47121,53428.02190437559
47122,59740.07710498184
47123,53793.94775486804
47124,60709.90588177718
47125,54087.95330615002
47126,59871.46948428686
47127,60990.58611006386
47128,56584.507599684315
47129,59819.568924338455
47130,55287.87198598108
47131,55287.87198598108
47132,60875.98781920356
47133,59787.09938795061
47134,60846.94127629522
47135,61082.59145698928
47136,58924.74984606086
47137,58924.74984606086
47138,61089.56144382837
47139,61927.576672079864
47140,60846.94127629522
47141,52019.62302107609
47142,52019.62302107609
47143,54504.82949100061
47144,53560.81287847564
47145,53597.77136217547
47146,59979.84855032013
47147,56740.54666577834
47148,61122.630719490815
47149,53988.51817061338
47150,61525.19023496172
47151,53292.86625544651
47152,53292.86625544651
47153,54757.87645591369
47154,53360.3254191904
47155,53360.3254191904
47156,53988.51817061338
47157,54081.75782969326
47158,54081.75782969326
47159,57411.055110858884
47160,60048.53781371516
47161,59784.44327653342
47162,60122.93987508316
47163,52798.508464039565
47164,52798.508464039565
47165,53428.02190437559
47166,53428.02190437559
47167,57810.672817798826
47168,52931.14444892054
47169,61578.869704650104
47170,59983.7469899389
47171,59964.26674356192
47172,56075.24090968765
47173,56075.24090968765
47174,53239.454283863684
47175,53239.454283863684
47176,59583.51293348528
47177,60636.80819981104
47178,53359.588034278335
47179,53359.588034278335
47180,54583.48211517483
47181,53642.12555823191
47182,59164.203597699394
47183,49813.1376758383
47184,49813.1376758383
47185,52618.93878364178
47186,52618.93878364178
47187,60486.011738026275
47188,53868.49678381513
47189,59995.24643965394
47190,59862.372800334124
47191,61003.35560414911
47192,59794.47302498142
47193,60322.210819071115
47194,59756.13629892297
47195,52618.93878364178
47196,52618.93878364178
47197,62570.368196774594
47198,59048.844082972195
47199,55850.83011455483
47200,57973.33104507558
47201,61003.35560414911
47202,59922.07087511604
47203,61358.30907486228
47204,58522.950332170294
47205,53244.85120359113
47206,60033.62437110373
47207,58798.08139495383
47208,58415.3607623473
47209,56728.66682521239
47210,56728.66682521239
47211,52457.4089124005
47212,54332.43349666133
47213,54332.43349666133
47214,60230.587393998096
47215,59817.241900541776
47216,59830.80937951426
47217,59789.447568396434
47218,49813.1376758383
47219,49813.1376758383
47220,59897.45339786683
47221,61495.42881537325
47222,61036.16573071838
47223,59748.981181712115
47224,54351.06471840071
47225,54351.06471840071
47226,60533.358109402216
47227,60640.89826804965
47228,56387.38069663376
47229,60847.683370452185
47230,56442.73011849901
47231,56442.73011849901
47232,61362.46988917825
47233,60140.56002596461
47234,59922.07087511604
47235,59791.97455831083
47236,59819.568924338455
47237,60957.17413943226
47238,56108.05335042029
47239,59790.70514076414
47240,59920.88775938814
47241,59048.844082972195
47242,53597.77136217547
47243,60144.39360593788
47244,60015.13614593487
47245,60481.462188096506
47246,49947.406004947174
47247,60915.10823079016
47248,54499.245492298236
47249,59768.46635128786
47250,59938.135612715414
47251,59392.86724787926
47252,53250.476224100494
47253,53250.476224100494
47254,61096.57021169649
47255,52487.54852809257
47256,60681.10636535934
47257,59099.8157315413
47258,51200.01927228039
47259,59944.54793012927
47260,54797.142249780576
47261,59312.794880674395
47262,60144.39360593788
47263,53260.95639843856
47264,53260.95639843856
47265,54499.245492298236
47266,61918.384658478324
47267,59819.568924338455
47268,56442.73011849901
47269,56442.73011849901
47270,54545.44985274164
47271,59292.03192796884
47272,60709.90588177718
47273,56065.79348998393
47274,61096.57021169649
47275,56015.16831187076
47276,59979.84855032013
47277,59807.51964042422
47278,60081.266324258955
47279,53398.944878545124
47280,53661.308385850425
47281,59655.95084288747
47282,61918.384658478324
47283,60917.395309097126
47284,54265.1316258107
47285,59740.07710498184
47286,51695.2859708417
47287,59784.01245873375
47288,59349.20533154684
47289,60162.409999642754
47290,53184.87969143942
47291,53184.87969143942
47292,59782.4052514879
47293,60519.09706680491
47294,61101.45965348205
47295,59108.771346839465
47296,60185.49941067568
47297,59956.834278265116
47298,56387.38069663376
47299,49813.1376758383
47300,49813.1376758383
47301,53244.85120359113
47302,55224.610770240564
47303,59862.372800334124
47304,61054.09747161029
47305,54081.75782969326
47306,54081.75782969326
47307,61387.48766024109
47308,54265.1316258107
47309,60015.13614593487
47310,60350.88443001846
47311,57432.65502224746
47312,59768.46635128786
47313,60669.793193154874
47314,58302.7418546659
47315,60915.10823079016
47316,61387.48766024109
47317,53239.454283863684
47318,53239.454283863684
47319,58415.3607623473
47320,53244.85120359113
47321,52409.42191200755
47322,52409.42191200755
47323,52304.7306346939
47324,52304.7306346939
47325,52798.508464039565
47326,52798.508464039565
47327,63129.931851762536
47328,60846.94127629522
47329,53627.72676045778
47330,53627.72676045778
47331,58713.05291360062
47332,53411.72898028807
47333,60140.56002596461
47334,52035.9712171855
47335,52035.9712171855
47336,59787.09938795061
47337,55423.93901431415
47338,59351.40065670601
47339,57810.672817798826
47340,56108.05335042029
47341,59951.856924283486
47342,60063.03859047239
47343,59983.7469899389
47344,60669.793193154874
47345,60597.54178248858
47346,53888.62181202984
47347,60966.341674942305
47348,61140.45442872568
47349,59292.03192796884
47350,60871.04114209473
47351,59871.46948428686
47352,59142.28147719434
47353,60630.353855624024
47354,55549.89825085098
47355,60242.83147743615
47356,60725.3700480837
47357,48772.06390241131
47358,56908.98816972415
47359,56908.98816972415
47360,61095.92760461511
47361,61321.65642260129
47362,55850.83011455483
47363,58251.28270556782
47364,58415.3607623473
47365,60912.79790735047
47366,60903.466688389686
47367,60006.92335377404
47368,53428.02190437559
47369,53428.02190437559
47370,59740.07710498184
47371,60444.24575897431
47372,52144.958486154326
47373,60955.65010122801
47374,53462.99597724396
47375,53462.99597724396
47376,59790.70514076414
47377,55148.01408192242
47378,52707.6109305053
47379,60949.25546924993
47380,52696.54014356781
47381,60903.466688389686
47382,60561.04410978175
47383,62351.53989170642
47384,60063.03859047239
47385,59312.794880674395
47386,60955.33929799173
47387,55821.27357440781
47388,57530.79574880804
47389,48772.06390241131
47390,59467.53138168914
47391,59776.46880741289
47392,59912.062859911064
47393,60917.395309097126
47394,62077.13052477726
47395,61896.77597747353
47396,61900.55782396444
47397,50639.93796386099
47398,52974.334293367785
47399,59920.88775938814
47400,59873.3817972927
47401,61051.258610676785
47402,55053.33814480684
47403,58096.48423902819
47404,52409.42191200755
47405,52409.42191200755
47406,61774.457026454475
47407,61082.59145698928
47408,61239.604812688834
47409,54069.985887152674
47410,58497.28114602733
47411,53184.87969143942
47412,53184.87969143942
47413,61178.767656431315
47414,60949.25546924993
47415,62397.10011630118
47416,63129.931851762536
47417,53646.23564363073
47418,53646.23564363073
47419,55850.83011455483
47420,62368.05005144686
47421,60463.41723510922
47422,50639.93796386099
47423,53868.49678381513
47424,60636.80819981104
47425,61178.767656431315
47426,56939.42234985241
47427,54163.906852419255
47428,53321.93923260012
47429,51406.36501105143
47430,53888.62181202984
47431,60302.28620075822
47432,56908.98816972415
47433,56908.98816972415
47434,60968.81145652571
47435,60048.43095169726
47436,58755.95540605465
47437,61101.45965348205
47438,59789.447568396434
47439,56480.751978682754
47440,59979.02579222785
47441,59979.271340878404
47442,54583.48211517483
47443,60955.65010122801
47444,59817.90450549034
47445,58302.7418546659
47446,50757.89050865022
47447,59912.062859911064
47448,52931.14444892054
47449,53225.71983663023
47450,59867.5216803989
